categoria,pergunta,intencao,status,motivo,resposta
compat_cor_tecido,tem algodao vermelho,disponibilidade_materiais,OK,,"Sim, temos algodao basico em estoque: 4200m disponíveis. Tecido mais usado — reposição a cada 30 dias."
compat_cor_tecido,moletom preto disponivel,cat_moletons,MISMATCH,"esperava compat_cor_tecido, classificou 'cat_moletons'","Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
compat_cor_tecido,viscose rosa tem,combinado_cor_em_tecido,OK,,A cor rosa em viscose está em estoque permanente.
compat_cor_tecido,algodao na cor marinho,tec_composicao,MISMATCH,"esperava compat_cor_tecido, classificou 'tec_composicao'","Composição varia por produto, sempre indicada na etiqueta. Exemplos: camiseta básica 100% algodão; moletom 80% algodão / 20% poliéster; dry fit 95% poliéster / 5% elastano; jeans 98% algodão / 2% elastano; viscose pura 100% viscose."
compat_cor_tecido,quais cores em algodao,combinado_cores_disponiveis_para_tecido,OK,,Consultar lookup_cor_tecido e listar todas as cores em estoque permanente pro tecido consultado. ⏎ Qual tecido você quer saber as cores disponíveis?
compat_cor_tecido,cores disponiveis em viscose,combinado_cores_disponiveis_para_tecido,OK,,Consultar lookup_cor_tecido e listar todas as cores em estoque permanente pro tecido consultado. ⏎ Qual tecido você quer saber as cores disponíveis?
compat_cor_tecido,que cores tem no moletom,cat_moletons,MISMATCH,"esperava compat_cor_tecido, classificou 'cat_moletons'","Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
compat_tamanho_produto,tem camiseta plus size,combinado_tamanho_em_produto,OK,,"Grade plus size para camiseta basica: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,polo plus size tem,combinado_tamanho_em_produto,OK,,"Grade plus size para polo: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,moletom em plus,combinado_tamanho_em_produto,OK,,"Grade plus size para moletom: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,vestido plus size,combinado_tamanho_em_produto,OK,,"Grade plus size para vestido midi: disponível. Grade plus_size: G1, G2, G3, G4"
gramatura,qual gramatura pra camiseta,combinado_gramatura_produto_uso,OK,,"Gramatura recomendada para camiseta basica (verão): 140 a 160 g/m². Leve, fresca, ideal para calor"
gramatura,qual peso de tecido usar,combinado_gramatura_produto_uso,OK,,Não tenho dados de gramatura para None. Consulte o setor técnico.
gramatura,tecido grosso ou fino pra moletom,cat_moletons,MISMATCH,"esperava gramatura, classificou 'cat_moletons'","Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
gramatura,quantas gramas o tecido,tecidos,OK,,"Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
viabilidade,consigo 500 camisetas em 10 dias,combinado_prazo_qtd_produto,MISMATCH,"esperava viabilidade, classificou 'combinado_prazo_qtd_produto'","Para 500 peças de camiseta basica: prazo estimado de 22 a 30 dias úteis. Pelo prazo desejado (10 dias) ser mais curto que o normal, aplicamos taxa de urgência de 20% a 40%. Fale com vendas pra avaliar. Prazo confirmado pelo setor de vendas no fechamento do pedido."
viabilidade,da pra produzir 1000 pecas em 20 dias,viabilidade_producao,OK,,Pode haver dificuldades para produzir 1000 peças agora: a capacidade disponível hoje é de 135 peças e você solicitou 1000. Fale com vendas para avaliar alternativas.
viabilidade,conseguem fazer 300 moletons em 15 dias,combinado_prazo_qtd_produto,MISMATCH,"esperava viabilidade, classificou 'combinado_prazo_qtd_produto'","Para 300 peças de moletom: prazo estimado de 26 a 32 dias úteis. Pelo prazo desejado (15 dias) ser mais curto que o normal, aplicamos taxa de urgência de 20% a 40%. Fale com vendas pra avaliar. Prazo confirmado pelo setor de vendas no fechamento do pedido."
viabilidade,e viavel 200 polos em 5 dias,combinado_prazo_qtd_produto,MISMATCH,"esperava viabilidade, classificou 'combinado_prazo_qtd_produto'","Para 200 peças de polo: prazo estimado de 24 a 30 dias úteis. Pelo prazo desejado (5 dias) ser mais curto que o normal, aplicamos taxa de urgência de 20% a 40%. Fale com vendas pra avaliar. Prazo confirmado pelo setor de vendas no fechamento do pedido."
viabilidade,qual a capacidade tecnica,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
viabilidade,voces conseguem produzir isso,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
viabilidade,da pra produzir esse volume,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
consumo,quantos metros pra 100 camisetas,consumo_tecido,OK,,"Para 100 peças de camiseta basica, precisa de aproximadamente 120.0m (1.2m por peça). Obs: Modelagem padrão adulto M. PP reduz ~10%, XGG adiciona ~20%"
consumo,quantos metros de tecido pra 50 polos,consumo_tecido,OK,,"Para 50 peças de polo, precisa de aproximadamente 70.0m (1.4m por peça). Obs: Gola polo e estrutura adicional consomem mais tecido"
consumo,metros de tecido pra 200 moletons,consumo_tecido,OK,,"Para 200 peças de moletom, precisa de aproximadamente 360.0m (1.8m por peça). Obs: Gramatura alta + modelagem ampla aumentam consumo"
pedido_status,qual o status do meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,onde esta meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,andamento do pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,em que etapa ta meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,quero acompanhar meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,rastrear pedido,setor_logistica,MISMATCH,"esperava pedido_status, classificou 'setor_logistica'","Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
pedido_status,status do pedido FF-2024-0001,status_pedido,OK,,"Não encontrei o pedido FF-2024-0001. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_status,meu pedido FF-2024-0002,status_pedido,OK,,"Não encontrei o pedido FF-2024-0002. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_status,cade o pedido FF-2024-0003,status_pedido,OK,,"Não encontrei o pedido FF-2024-0003. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_alterar,quero alterar meu pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,mudar o pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,preciso trocar tamanho do pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,alterar a cor do pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,modificar meu pedido,status_pedido,MISMATCH,"esperava pedido_alterar, classificou 'status_pedido'",Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_cancelar,quero cancelar o pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,cancelar meu pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,desisti do pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,quero cancelamento,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,cancela ai,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_registrar,quero fazer um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,registrar um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,fazer pedido novo,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,quero registrar pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,novo pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,abrir um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,cadastrar pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
b2b,atendem empresa,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,fazem atendimento b2b,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,atendem pessoa juridica,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,vendem pra empresa,setor_vendas,MISMATCH,"esperava b2b, classificou 'setor_vendas'","Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
b2b,fazem private label,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,produzem pra minha marca,viabilidade_producao,MISMATCH,"esperava b2b, classificou 'viabilidade_producao'","Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
b2b,white label,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,peca com minha marca,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,quero revender,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,sou revendedor,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,compro pra revender,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,atendem atacadista,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,fazem uniforme escolar,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
b2b,uniforme de escola,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
b2b,farda escolar,uniforme_escolar,OK,,"Fazemos uniforme escolar com personalização (logo da escola, nome do aluno). Atendemos escolas com pedido mínimo de 100 peças por modelo. O contrato pode prever entregas escalonadas durante o ano. Setor de vendas faz o orçamento."
b2b,camiseta pra escola,cat_camisetas,MISMATCH,"esperava b2b, classificou 'cat_camisetas'","Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
b2b,uniforme pra empresa com logo e prazo,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
b2b,uniforme empresa preco e prazo,setor_vendas,MISMATCH,"esperava b2b, classificou 'setor_vendas'","Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
bot_meta,voce e um robo,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e ia,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,qual seu nome,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e um bot,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,to falando com uma pessoa,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero falar com atendente,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero um humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,me passa pra uma pessoa,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,falar com alguem de verdade,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero atendente humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,qual o horario de atendimento,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
bot_meta,que horas voces atendem,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
bot_meta,horario de funcionamento,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
setor_vendas,quanto custa uma camiseta,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,qual o preco,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,quero comprar,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,qual o valor,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,quanto sai uma polo,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,formas de pagamento,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,aceita cartao,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_vendas,parcela em quantas vezes,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_logistica,voces entregam,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,qual o frete,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,como e a entrega,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,fazem envio,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,entregam em todo brasil,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,qual transportadora,setor_logistica,OK,,"Para informações sobre entrega, frete, rastreamento e prazos de envio, vou te encaminhar ao chatbot de logística: (inserir link)."
setor_logistica,quanto custa o frete,setor_vendas,MISMATCH,"esperava setor_logistica, classificou 'setor_vendas'","Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_logistica,codigo de rastreio,sug_esporte,MISMATCH,"esperava setor_logistica, classificou 'sug_esporte'","Para esporte indico: camiseta dry fit (poliéster com toque seco), legging suplex, bermuda esportiva, regata. Tecidos para suor, secagem rápida e elasticidade."
setor_devolucao,quero devolver,setor_devolucao,OK,,"Para solicitações de troca, devolução ou problemas com a peça recebida, vou te encaminhar ao chatbot de devoluções: (inserir link)."
setor_devolucao,como faco a troca,setor_devolucao,OK,,"Para solicitações de troca, devolução ou problemas com a peça recebida, vou te encaminhar ao chatbot de devoluções: (inserir link)."
setor_devolucao,veio tamanho errado quero trocar,alterar_pedido_especifico,MISMATCH,"esperava setor_devolucao, classificou 'alterar_pedido_especifico'","Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
setor_devolucao,politica de devolucao,setor_devolucao,OK,,"Para solicitações de troca, devolução ou problemas com a peça recebida, vou te encaminhar ao chatbot de devoluções: (inserir link)."
setor_devolucao,quero meu dinheiro de volta,setor_devolucao,OK,,"Para solicitações de troca, devolução ou problemas com a peça recebida, vou te encaminhar ao chatbot de devoluções: (inserir link)."
setor_devolucao,como devolvo a peca,setor_devolucao,OK,,"Para solicitações de troca, devolução ou problemas com a peça recebida, vou te encaminhar ao chatbot de devoluções: (inserir link)."
setor_compras,quero ser fornecedor,setor_compras,OK,,"Para assuntos relacionados a fornecedores e aquisição de matéria-prima, vou te encaminhar ao chatbot de compras: (inserir link)."
setor_compras,como vendo pra voces,fallback,FALLBACK,"esperava resposta, caiu em fallback","Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
setor_compras,setor de compras,setor_vendas,MISMATCH,"esperava setor_compras, classificou 'setor_vendas'","Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
setor_compras,quero fornecer tecido,tecidos,MISMATCH,"esperava setor_compras, classificou 'tecidos'","Sobre tecidos, o que você quer saber? ⏎   1. Escolha uma opção: Lista de tecidos disponíveis ⏎   2. Composição de cada peça ⏎   3. Origem dos tecidos ⏎   4. Sugestão por uso ⏎   5. Tecido para pele sensível ⏎   6. Não trabalhamos com"
setor_almoxarifado,controle de estoque interno,disponibilidade_materiais,OK,,"Visão geral de estoque: disponíveis (13) — algodao basico, algodao penteado, algodao pima, malha mista, moletom flanelado, moletom peluciado... + 7 outros. Indisponíveis: jeans, linho."
setor_almoxarifado,almoxarifado,setor_almoxarifado,OK,,"Para consulta de estoque e disponibilidade de matéria-prima, vou te encaminhar ao chatbot do almoxarifado: (inserir link)."
setor_almoxarifado,estocagem de material,setor_almoxarifado,OK,,"Para consulta de estoque e disponibilidade de matéria-prima, vou te encaminhar ao chatbot do almoxarifado: (inserir link)."
fallback_ok,asdfgh,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,kkkk,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,xpto qwerty,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,??????,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,aaaaa,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,123xyz,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,lorem ipsum,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,blablabla,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,test test,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,.....,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,qual a capital da franca,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,me conta uma piada,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,que horas sao,horario_atendimento,SPURIOUS,gibberish/fora casou com 'horario_atendimento',"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
fallback_ok,qual o resultado do jogo,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,vai chover amanha,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
catalogo,voces fazem camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
